Timestamp;Google_Volume;Google_Price;GS_Volume;GS_Price;PuG_Volume;PuG_Price;NFLX_Volume;NFLX_Price;TSLA_Volume;TSLA_Price;;;;
01-06-2020 15:50;250000;1435,06;269000;198,61;222600;115,7;228400;417,59;1710400;868,66;;;;
01-06-2020 15:45;498300;1438,83;208000;197,42;286300;115,39;352600;418,47;3398800;869,1;;;;
01-06-2020 15:40;328000;1431,75;320000;196,3;322200;115,39;382500;419,26;1444500;861;;;;
01-06-2020 15:35;547300;1432,89;266400;196,83;328200;115,75;1097900;420,72;4877000;863,93;;;;
29-05-2020 22:05;7500;1439,99;34000;196,78;164000;116,54;82100;420;66700;835,75;;;;
29-05-2020 22:00;870400;1432,4;1754900;196,44;2498300;115,8;1957200;419,28;4173200;834,23;;;;
29-05-2020 21:55;594200;1433,71;1537400;197,02;1183400;115,89;706500;419,81;4272800;833,02;;;;
29-05-2020 21:50;232200;1429,28;655800;196,8;650400;115,53;460500;417,49;538800;827,06;;;;
29-05-2020 21:45;300200;1432,43;475900;197,29;796300;115,57;587500;417,96;631200;827,37;;;;
29-05-2020 21:40;380600;1432;576500;197,44;628100;115,56;412200;418;702800;827;;;;
29-05-2020 21:35;232200;1430,94;765200;197,61;653100;115,45;424700;417;739800;826,35;;;;
29-05-2020 21:30;165100;1430,18;618100;198,42;518500;115,55;348500;416,97;483700;826,17;;;;
29-05-2020 21:25;150100;1431,18;677800;198,76;474700;115,7;324200;417;1269700;826,72;;;;
29-05-2020 21:20;168200;1430,21;484300;198,02;510200;115,54;274800;416,06;766100;825,79;;;;
29-05-2020 21:15;208400;1428,83;734600;198,53;500500;115,55;279600;414,6;816600;824,2;;;;
29-05-2020 21:10;235400;1427,81;880500;198,56;548500;115,64;231100;415,27;1451300;825,18;;;;
29-05-2020 21:05;246300;1432,91;585300;199,1;627500;115,85;429900;416,07;1183900;824,5;;;;
29-05-2020 21:00;285200;1430,99;1658500;198,08;937900;115,64;382800;415,26;1404600;822,25;;;;
29-05-2020 20:55;280900;1421,65;1341500;195,58;895800;114,88;414900;413,3;973200;816;;;;
29-05-2020 20:50;269000;1421,66;602700;195,76;326200;115,14;216700;413,75;666900;820,4;;;;
29-05-2020 20:45;117200;1424;566900;196,23;315800;115,38;153000;414,48;380900;820,13;;;;
29-05-2020 20:40;119400;1425,72;597400;196,47;359800;115,39;184600;414,95;520900;821,93;;;;
29-05-2020 20:35;125400;1427,91;709200;196,62;218800;115,41;178300;414,76;569400;822,45;;;;
29-05-2020 20:30;102700;1428,69;398400;196,78;270300;115,44;141900;414,99;641000;823,63;;;;
29-05-2020 20:25;155200;1428,44;445500;196,51;265900;115,3;129700;414,87;475900;822,66;;;;
29-05-2020 20:20;132900;1428,58;474200;196,51;277000;115,3;149200;415,04;260900;821,24;;;;
29-05-2020 20:15;129900;1425,79;644800;195,97;300900;115,32;185100;414,47;328300;820,37;;;;
29-05-2020 20:10;283700;1429,2;778900;196,4;560500;115,45;217400;414,69;391700;821,02;;;;
29-05-2020 20:05;184300;1423,16;533800;195,59;409500;115,12;122800;413,48;249900;818,9;;;;
29-05-2020 20:00;173600;1422,12;343500;195,58;226300;115,09;132000;413,68;452800;820,8;;;;
29-05-2020 19:55;128900;1421,48;322500;195,83;235800;115,1;133000;413,2;314600;819,99;;;;
29-05-2020 19:50;133900;1421,59;297500;195,56;173500;115,2;112200;413,6;316500;819;;;;
29-05-2020 19:45;165600;1420,96;282100;195,37;184400;115,24;87600;413,49;296600;820,18;;;;
29-05-2020 19:40;120500;1421,98;300100;195,54;312000;115,21;107800;413,6;288200;821,99;;;;
29-05-2020 19:35;388700;1422,28;379800;195,74;209300;115,36;153100;413,49;1536500;821,89;;;;
29-05-2020 19:30;139300;1422,59;432500;196,15;207100;115,32;112500;413,56;560000;820,76;;;;
29-05-2020 19:25;93000;1424,35;394200;196,29;187600;115,29;125200;413,1;212900;819,74;;;;
29-05-2020 19:20;131400;1425,82;406700;196,1;337200;115,14;434000;413,73;187100;819,13;;;;
29-05-2020 19:15;152100;1427,11;337400;196,12;280100;115,22;141500;413,67;346400;819,61;;;;
29-05-2020 19:10;151400;1426,45;319800;196,23;282800;115,28;166600;413,56;290300;818,9;;;;
29-05-2020 19:05;193900;1425,26;401600;196,02;254300;115,25;161100;413,38;329300;817,43;;;;
29-05-2020 19:00;226400;1427,67;730700;196,6;600600;115,54;300900;413,94;612000;820,36;;;;
29-05-2020 18:55;197000;1420,51;423800;195,85;369500;115,06;137400;412,82;264400;820,76;;;;
29-05-2020 18:50;188500;1422,52;204200;196,11;324200;115,33;95600;413,1;288800;820,28;;;;
29-05-2020 18:45;106200;1424,3;278600;196,53;595500;115,25;155100;413,25;534600;822,9;;;;
29-05-2020 18:40;134100;1425,86;289100;197,23;322800;115,17;139600;412,98;1518500;822,5;;;;
29-05-2020 18:35;169100;1422,96;392000;196,74;265300;114,88;106900;413,07;1150900;821,1;;;;
29-05-2020 18:30;144000;1424,73;337500;197,01;232500;115,06;174000;413,53;303700;819,42;;;;
29-05-2020 18:25;103900;1422,45;319300;197,05;246000;115,06;206500;413,18;355900;817;;;;
29-05-2020 18:20;89500;1424,21;507100;196,98;314800;114,95;194700;413,43;382300;818,14;;;;
29-05-2020 18:15;114600;1426,23;188900;197,32;293500;115,04;176700;413,83;236200;818,18;;;;
29-05-2020 18:10;94900;1427,47;293500;197,47;243200;115,16;199000;414,19;767300;817,69;;;;
29-05-2020 18:05;103500;1428,33;363300;197,67;274900;115,29;169600;415,37;384500;819,4;;;;
29-05-2020 18:00;90200;1426,85;216900;197,47;274600;115,14;198500;414,96;1359900;817,19;;;;
29-05-2020 17:55;115300;1428,3;360000;197,63;232200;115,19;141700;414,99;460300;819,5;;;;
29-05-2020 17:50;119800;1428,6;517000;197,9;186800;115,09;213400;415,3;556800;818,88;;;;
29-05-2020 17:45;81000;1423,48;613500;197,29;289300;115,17;172200;414,5;575200;816,68;;;;
29-05-2020 17:40;75100;1425,45;549300;197,46;378300;115,27;156600;414,74;807500;815,98;;;;
29-05-2020 17:35;138400;1423,7;587400;197,11;391300;115,37;241300;414,29;333300;812,28;;;;
29-05-2020 17:30;157300;1424,44;304000;197,14;314900;115,37;223400;414,16;330100;810,93;;;;
29-05-2020 17:25;94100;1422,93;527900;197,45;279700;115,47;260900;413,91;219000;809,31;;;;
29-05-2020 17:20;166500;1424,53;337500;198,07;280200;115,45;254400;415,2;376900;810,99;;;;
29-05-2020 17:15;177500;1425,51;260900;198,11;278400;115,46;217200;415,15;315600;812,25;;;;
29-05-2020 17:10;180000;1420,78;310300;198,1;330600;115,3;233300;414;488000;810,56;;;;
29-05-2020 17:05;267200;1419,68;286200;198,36;413900;115,39;236800;413,67;390100;809,89;;;;
29-05-2020 17:00;183200;1425,59;248800;198,79;308400;115,43;243700;415,19;308700;809,16;;;;
29-05-2020 16:55;286300;1421,55;343100;198,9;288400;115,55;227000;414,65;282800;809;;;;
29-05-2020 16:50;321300;1420,48;232000;199,08;240100;115,6;223400;414,78;292900;808,62;;;;
29-05-2020 16:45;236300;1423,8;328300;199,27;241500;115,87;271900;415,61;296900;810,08;;;;
29-05-2020 16:40;234900;1426,85;498100;199,27;351600;115,77;293300;416,86;478600;812,8;;;;
29-05-2020 16:35;131600;1425,61;593300;200,02;369000;115,83;295100;416,16;458800;812,88;;;;
29-05-2020 16:30;208800;1422,77;592600;200,71;214800;115,86;351200;415,54;400900;809,88;;;;
29-05-2020 16:25;168000;1420,68;271200;200,93;249900;116,03;283500;413,51;444400;809,75;;;;
29-05-2020 16:20;172800;1421,68;234200;200,29;313400;116,1;615000;413,25;415500;808,99;;;;
29-05-2020 16:15;207500;1420,31;381900;199,72;374000;116,41;306100;413,52;453300;807,39;;;;
29-05-2020 16:10;305100;1420,98;585800;198,85;510800;116,54;410600;414,46;496000;805,33;;;;
29-05-2020 16:05;265300;1424,8;673600;199,38;268900;116,48;292300;416,5;488000;808,17;;;;
29-05-2020 16:00;142500;1430,13;256500;199,87;278900;116,05;262400;417,32;412900;810,06;;;;
29-05-2020 15:55;188300;1430,05;260900;199,79;287500;116,02;286200;417,36;322400;811,18;;;;
29-05-2020 15:50;194600;1433,46;783300;200,2;363300;115,7;462800;418,97;540100;810,3;;;;
29-05-2020 15:45;195900;1429,38;661100;198,81;294600;116,07;514900;418,11;515100;811,99;;;;
29-05-2020 15:40;206200;1428,5;1044000;199,1;427300;116,15;490500;419,68;690300;812,33;;;;
29-05-2020 15:35;270700;1426,88;739800;198,78;432500;116,36;584000;416,65;531900;811;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
